68,-1
40,-1
255,-1
246,-1
111,-1
230,-1
104,-1
263,-1
23,-1
285,-1
232,-1
9,-1
104,-1
230,-1
180,-1
166,-1
297,-1
46,-1
62,-1
81,-1
282,-1
36,-1
140,-1
271,-1
136,-1
63,-1
15,-1
151,-1
240,-1
172,-1
71,-1
295,-1
176,-1
142,-1
80,-1
92,-1
134,-1
98,-1
249,-1
222,-1
99,-1
45,-1
94,-1
100,-1
17,-1
139,-1
178,-1
256,-1
175,-1
35,-1
86,-1
229,-1
209,-1
286,-1
296,-1
212,-1
133,-1
283,-1
85,-1
260,-1
271,-1
288,-1
237,-1
250,-1
218,-1
96,-1
26,-1
68,-1
172,-1
110,-1
131,-1
175,-1
77,-1
60,-1
283,-1
104,-1
224,-1
41,-1
240,-1
179,-1
203,-1
272,-1
52,-1
191,-1
191,-1
28,-1
212,-1
105,-1
116,-1
211,-1
