50088,0.747123776358,0.336173213054
3480,0.136861363485,0.411725490789
33301,0.609005696772,0.814727333292
73399,0.4563365636,0.0796850346811
11542,0.611223826814,0.874379593194
11543,0.567582863176,0.204075824422
11540,0.965785952776,0.812055262878
11541,0.987326238724,0.970848361875
11546,0.50042181165,0.197302932065
11547,0.0654694722442,0.0735808840304
11544,0.532129341482,0.579636279014
11545,0.881889510375,0.740339378151
67176,0.195658973782,0.906761224857
11548,0.512961467868,0.790057918242
11549,0.418879178088,0.691470711214
5988,0.277945694133,0.137691690554
5989,0.20521436679,0.58654713016
19399,0.811529084659,0.577248691969
19398,0.380261548263,0.881919112027
19397,0.919131931282,0.763712703531
19396,0.157972588038,0.645534327571
19395,0.105031239431,0.333867203132
19394,0.679831213355,0.452696319459
19393,0.340895142449,0.934473571686
19392,0.14806621998,0.947292111227
19391,0.60057146876,0.191823279124
19390,0.552419081163,0.834439759144
36423,0.507875849007,0.825394666393
73393,0.758765338193,0.208952031156
35549,0.702738748654,0.62797288033
58140,0.250106665172,0.348399805912
53900,0.215331232803,0.165041800383
53901,0.72414203837,0.484842631781
16641,0.185971435135,0.082994721069
57483,0.492618755952,0.644060497397
53903,0.0194157079514,0.488257881448
53904,0.0654312740505,0.504796402933
53905,0.463168710168,0.763853040906
53906,0.475908459521,0.0717216919632
46139,0.544831522636,0.545283376326
46138,0.439797352397,0.0305437405858
46137,0.60914344105,0.378932416326
46136,0.658318196362,0.650295783343
46135,0.830873971089,0.633580682416
46134,0.045716102497,0.407658434903
46133,0.651001714061,0.442621727849
46132,0.483768187966,0.731163779644
46131,0.157129160616,0.260931032532
46130,0.175115850445,0.790680190659
36707,0.314964254564,0.210034169313
57488,0.478346276511,0.000858096552084
8804,0.908981231661,0.167958349181
28561,0.458415776911,0.770563369165
64558,0.947846334571,0.359501297894
19973,0.901653005876,0.97740728331
19972,0.0977183801002,0.794447540697
19971,0.986500621743,0.968289742969
19970,0.186243979294,0.412760201193
16709,0.721725977717,0.32405657151
19976,0.656349295875,0.296627354706
276,0.991591634832,0.753620370263
19974,0.118397537386,0.420403117857
278,0.978456840371,0.114318029294
16704,0.189701311628,0.381035231713
16707,0.601813319722,0.647511679954
19978,0.106555526756,0.457862302123
16701,0.0415108838253,0.037255179061
16700,0.97712891508,0.585117855462
16703,0.647139905869,0.108452202481
16702,0.948418278251,0.286162169605
24814,0.810798457762,0.933770910781
12019,0.227136030527,0.763005348051
12018,0.946415672396,0.499535641619
46705,0.21197724076,0.203986531714
12015,0.99548195165,0.160575630347
12014,0.310254994019,0.989612215576
12017,0.758743731574,0.524959155756
12016,0.527695850449,0.809422369539
12011,0.0503063585454,0.764736643201
12010,0.260016248145,0.619055023119
12013,0.00178920133041,0.119239118687
12012,0.735431913891,0.371771997504
52468,0.711844624661,0.447027385529
17259,0.709561486519,0.0145043467442
64676,0.549496953564,0.224119035874
64677,0.0133480774236,0.439013585072
64670,0.900387262392,0.289671402114
64671,0.0958749187306,0.324344396136
64672,0.0911802388858,0.372057064551
64673,0.355778425736,0.60352348072
17250,0.249157623726,0.182234450417
42083,0.656229672887,0.182845328002
52462,0.888487416427,0.331897941975
52463,0.852026242162,0.934602800505
17254,0.424833254594,0.791440504319
52465,0.216294121394,0.435057973573
52466,0.897267336203,0.77319032126
17257,0.754618439439,0.425475815712
63024,0.153638206806,0.821355951453
63025,0.649855156287,0.0823480786103
10709,0.226317346117,0.679447377128
10708,0.635747876554,0.877375247522
63020,0.0144781314815,0.729366886621
42081,0.00654778107225,0.793520929763
63022,0.976991554029,0.272907797097
63023,0.641213165899,0.296116946921
10703,0.533399635889,0.471911102938
53732,0.0478027496673,0.70734225904
53731,0.552657782544,0.86345653239
10700,0.531621226077,0.276313903636
10707,0.749926022507,0.972704247195
10706,0.746297360023,0.486987084269
10705,0.722704106316,0.789702279269
10704,0.426133758338,0.633798536717
46793,0.236785998563,0.763747262396
46792,0.0835313636862,0.245020323858
46791,0.505430769998,0.691826378561
46790,0.402207505798,0.365026327104
21619,0.208513070068,0.439249181213
49568,0.446309084591,0.939263741459
46795,0.327961406934,0.688311119076
46794,0.497286412858,0.9877081774
49565,0.198994556033,0.113512736517
49564,0.293903721049,0.910140560868
46799,0.892321017836,0.940778827932
46798,0.558187550479,0.223537233513
49561,0.385962587984,0.958235154155
49560,0.175156170658,0.828441640367
49563,0.589625417056,0.688751412513
21612,0.41585217843,0.678919304155
40075,0.449032831688,0.841685830175
46709,0.928892698545,0.276878346089
69170,0.728751401649,0.427678610688
69171,0.989010432602,0.976026509988
69172,0.879979989734,0.986415383959
69173,0.150021482391,0.00755944812435
69174,0.141235513212,0.142290101189
69175,0.633326038099,0.365633019599
69176,0.0149164815073,0.630955816049
45449,0.061616199192,0.341638943906
45446,0.212339306051,0.747600377969
69179,0.76221782763,0.342205652696
45444,0.584289311304,0.904766790444
45445,0.185750095931,0.528422697301
45442,0.148473072827,0.758540501976
45443,0.834426278806,0.694396761576
45440,0.27766373679,0.959470678332
45441,0.980757739964,0.295971994074
44799,0.653945340979,0.635716090636
44798,0.0418240130761,0.836464440781
54540,0.307368656547,0.461537914325
5981,0.74965033724,0.0952449696568
8955,0.602553621342,0.134045349385
62369,0.171456628012,0.816798926744
44791,0.392034204789,0.511426530564
44790,0.559291246163,0.0253541602022
44793,0.72858009134,0.549616679214
44792,0.404196696152,0.413147548203
44795,0.504047338581,0.285398463125
48623,0.197687817106,0.0584369229127
43261,0.545122310604,0.983875123281
44796,0.139702528024,0.969866645278
46869,0.160313437192,0.217225423899
46868,0.634724314393,0.12075151263
48622,0.90632309134,0.622006885888
58079,0.221157439601,0.605552970717
58078,0.503231319993,0.556276870974
58075,0.54205397823,0.263611458977
46860,0.930124317256,0.29012572051
58077,0.458971290672,0.625745438077
46862,0.859219306214,0.927842202613
46865,0.808270620193,0.493773986046
58070,0.100414248702,0.195963930502
58073,0.384403221521,0.630703850537
20154,0.882557859384,0.100654752354
29236,0.129409038179,0.863613161579
31677,0.916213357626,0.334373427833
60835,0.123032836514,0.204422827184
20157,0.977320862434,0.781315880052
48626,0.560289518447,0.429937531795
22746,0.834303582369,0.657701073037
3627,0.36708639447,0.151977696823
24378,0.133617441362,0.419885729128
20159,0.836408820344,0.150956350963
20158,0.893211042424,0.173660161162
6558,0.608042279218,0.322300444159
22747,0.00900021093626,0.841113646699
64776,0.87146121607,0.953793794875
51822,0.993916167782,0.586754438478
36421,0.267768152419,0.797438159855
22744,0.726018716681,0.29096358081
13058,0.690256985517,0.58739776041
13059,0.720892214345,0.678728030567
41398,0.768515459565,0.854762817988
13052,0.395734761224,0.148655100023
13053,0.683060576039,0.0120121494673
13050,0.687764797866,0.359808082013
13051,0.341573964119,0.0533244595834
13056,0.325209383687,0.990879993139
13057,0.409492919397,0.102029835283
13054,0.569037465336,0.938756242611
13055,0.944638064967,0.415005052529
54170,0.609356939224,0.184721163831
54171,0.459859570382,0.989982412776
54172,0.839014479279,0.00913199980254
54173,0.953088668898,0.0655986030385
54174,0.907384083895,0.6217540066
54175,0.712063517219,0.159897911408
54176,0.926132649335,0.726487120143
54177,0.992298909401,0.832263954997
54178,0.657119397307,0.362046019635
54179,0.30604192981,0.0858831141739
58748,0.356627305711,0.386377332983
48810,0.231776028059,0.192447470943
62089,0.970144888082,0.499513936275
62088,0.980436376753,0.160082472416
62085,0.0941335516802,0.656089590355
62084,0.876084266849,0.664703677582
62087,0.322722654027,0.543726491718
62086,0.647548588129,0.544113468947
62081,0.0892241950006,0.957567911501
62080,0.540153384326,0.890322320774
62083,0.0197877666141,0.0697420052763
62082,0.967985565242,0.440033542825
58703,0.794317633125,0.0784041448032
20258,0.249534111629,0.9831716709
20259,0.87289233561,0.411625385983
20252,0.266083607942,0.452839498806
20253,0.757766486993,0.836959345778
20250,0.250192263417,0.02611907105
20251,0.681641985573,0.505099094633
20256,0.805766501445,0.51699789095
20257,0.965735350697,0.133363345287
20254,0.640759929514,0.155510325975
20255,0.647630054325,0.35406354467
40966,0.63905096644,0.385526447032
44426,0.88146262241,0.947687785
44425,0.507710644996,0.834837287702
44424,0.435355938015,0.411222275398
29769,0.131862764423,0.715028461475
44422,0.295066890456,0.400433402798
44421,0.239906476713,0.361579825233
40961,0.919576842612,0.819770992605
29765,0.429485843162,0.744568901625
29764,0.439086380617,0.903969256596
